year,month,week,day,source,target,hashtag,quote_count,favorite_count
2022,11,47,23,salwe30,salwe30,NFT,1,4.0
2022,11,47,23,salwe30,salwe30,NFTCOMMUNITY,1,4.0
2022,11,47,23,salwe30,salwe30,NFTDROP,1,4.0
2022,11,47,23,salwe30,salwe30,NFTGiveaways,1,4.0
2022,11,47,23,salwe30,salwe30,NFTart,1,4.0
2022,11,47,23,salwe30,salwe30,Web3,1,4.0
2022,11,47,23,salwe30,salwe30,opensea,1,4.0
2022,11,47,23,salwe30,salwe30,p2e,1,4.0
2022,11,47,23,tole_car,tole_car,PHP,1,11.0
2022,11,47,24,AndrejaMetelko,StateOfCroatia,StandWithUkraine️,1,49.0
2022,11,47,24,DeeptaNagpal,DeeptaNagpal,OrganicFood,1,317.0
2022,11,47,24,GoranBosstm,GoranBosstm,Esports,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,FGC,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,SNK,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,Samurai,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,SamuriShodown,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,exhibitionmatch,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,fightinggames,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,retrogames,1,8.0
2022,11,47,24,GoranBosstm,GoranBosstm,tournament,1,8.0
2022,11,47,24,HDZmladez,BrankoRadonic,SaborRH,1,28.0
2022,11,47,24,HDZmladez,BrankoRadonic,Schengen,1,28.0
2022,11,47,24,HDZmladez,BrankoRadonic,eurozone,1,28.0
2022,11,47,24,HDZmladez,Lazni_Branitelj,SaborRH,1,28.0
2022,11,47,24,HDZmladez,Lazni_Branitelj,Schengen,1,28.0
2022,11,47,24,HDZmladez,Lazni_Branitelj,eurozone,1,28.0
2022,11,47,24,HNS_CFF,D1nac,FIFAWorldCup,1,231.0
2022,11,47,24,HNS_CFF,D1nac,Family,1,231.0
2022,11,47,24,HNS_CFF,D1nac,Qatar2022,1,231.0
2022,11,47,24,HNS_CFF,D1nac,Vatreni,1,231.0
2022,11,47,24,HNS_CFF,Hrky_18,Croatia,2,300.0
2022,11,47,24,HNS_CFF,Hrky_18,FIFAWorldCup,1,150.0
2022,11,47,24,HNS_CFF,Hrky_18,Family,1,150.0
2022,11,47,24,HNS_CFF,Hrky_18,HNS,1,150.0
2022,11,47,24,HNS_CFF,Hrky_18,Vatreni,1,150.0
2022,11,47,24,HNS_CFF,Ivy__Croatia,FIFAWorldCup,1,132.0
2022,11,47,24,HNS_CFF,Ivy__Croatia,Qatar2022,1,132.0
2022,11,47,24,HNS_CFF,Ivy__Croatia,Vatreni,1,132.0
2022,11,47,24,bre_jew,bre_jew,RelayChain,1,43.0
2022,11,47,24,bre_jew,bre_jew,Tokenomics,1,43.0
2022,11,47,24,capnek123,capnek123,commodities,1,134.0
2022,11,47,24,capnek123,capnek123,markets,1,134.0
2022,11,47,24,capnek123,capnek123,nuclearenergy,1,134.0
2022,11,47,24,capnek123,capnek123,stocks,1,134.0
2022,11,47,24,capnek123,capnek123,uranium,2,268.0
2022,11,47,24,capnek123,capnek123,uraniumsqueeze,1,134.0
2022,11,47,24,cryptobaba11,cryptobaba11,STORJ,2,0.0
2022,11,47,24,cryptobaba11,cryptobaba11,Storj,1,0.0
2022,11,47,24,jozzimevozzi,jozzimevozzi,HEX,1,7.0
2022,11,47,24,jozzimevozzi,jozzimevozzi,HEXICANS,1,7.0
2022,11,47,24,jozzimevozzi,jozzimevozzi,REX,1,7.0
2022,11,47,24,spas031,spas031,FIFA,1,1.0
2022,11,47,24,spas031,spas031,FIFAWorldCup,1,1.0
2022,11,47,25,IrlEmbCroatia,IrlEmbCroatia,Zagreb,1,11.0
2022,11,47,25,StolarTomislav,KrunoslavU,NatalijaPantalonJuraj,1,49.0
2022,11,47,25,StolarTomislav,KrunoslavU,insitu,1,49.0
2022,11,47,25,StolarTomislav,KrunoslavU,mechanochemistry,1,49.0
2022,11,47,25,StolarTomislav,KrunoslavU,milling,1,49.0
2022,11,47,25,kkzadar,Floroflores_13,IgrajZadre,1,14.0
2022,11,47,25,strings_kings,petricapurger,pravatviterasica,1,13.0
2022,11,47,25,veles_eth,veles_eth,WashingtonPost,2,0.0
2022,11,47,25,veles_eth,veles_eth,readerswanted,2,0.0
2022,11,47,26,HNS_CFF,Ivy__Croatia,Croatia,1,233.0
2022,11,47,26,HNS_CFF,Ivy__Croatia,FIFAWorldCup,1,233.0
2022,11,47,26,HNS_CFF,Ivy__Croatia,Family,1,233.0
2022,11,47,26,HNS_CFF,Ivy__Croatia,Qatar2022,1,233.0
2022,11,47,26,HNS_CFF,Ivy__Croatia,Vatreni,1,233.0
2022,11,47,26,HNS_CFF,dkocis,Croatia,1,431.0
2022,11,47,26,HNS_CFF,dkocis,FIFAWorldCup,1,431.0
2022,11,47,26,HNS_CFF,dkocis,Family,1,431.0
2022,11,47,26,HNS_CFF,dkocis,Qatar2022,1,431.0
2022,11,47,26,HNS_CFF,dkocis,Vatreni,1,431.0
2022,11,47,26,HNS_CFF,inafgyahoocom1,FIFAWorldCup,1,53.0
2022,11,47,26,HNS_CFF,inafgyahoocom1,Qatar2022,1,53.0
2022,11,47,26,HNS_CFF,inafgyahoocom1,Vatreni,1,53.0
2022,11,47,26,LikeZadar,covjekafterrr,LikeZadar,1,10.0
2022,11,47,26,PelinDaddy,PelinDaddy,maploco,1,6.0
2022,11,47,26,R3XI3L,R3XI3L,Roblox,1,4.0
2022,11,47,26,R3XI3L,R3XI3L,RobloxDev,1,4.0
2022,11,47,26,capnek123,capnek123,uranium,1,7.0
2022,11,47,26,socijali_ST,socijali_ST,Rijeka,1,30.0
2022,11,47,26,socijali_ST,socijali_ST,stareslike,1,30.0
2022,11,47,27,CroatiaFooty,CroatiaFooty,CAN,1,1921.0
2022,11,47,27,CroatiaFooty,CroatiaFooty,FIFAWorldCup,1,1921.0
2022,11,47,27,CroatiaFooty,CroatiaFooty,HRV,1,1921.0
2022,11,47,27,CroatiaFooty,theAlenZalac,CAN,1,281.0
2022,11,47,27,CroatiaFooty,theAlenZalac,FIFAWorldCup,1,281.0
2022,11,47,27,CroatiaFooty,theAlenZalac,HRV,1,281.0
2022,11,47,27,Croatia_hr,Ivy__Croatia,Croatia,1,199.0
2022,11,47,27,Croatia_hr,Ivy__Croatia,CroatiaFullOfLife,1,199.0
2022,11,47,27,Croatia_hr,Ivy__Croatia,Flag,1,199.0
2022,11,47,27,Croatia_hr,Ivy__Croatia,Vatreni,1,199.0
2022,11,47,27,Croatia_hr,Ivy__Croatia,vatreni,1,199.0
2022,11,47,27,Croatia_hr,ifsaracouldfly,Croatia,1,199.0
2022,11,47,27,Croatia_hr,ifsaracouldfly,CroatiaFullOfLife,1,199.0
2022,11,47,27,Croatia_hr,ifsaracouldfly,Flag,1,199.0
2022,11,47,27,Croatia_hr,ifsaracouldfly,Vatreni,1,199.0
2022,11,47,27,Croatia_hr,ifsaracouldfly,vatreni,1,199.0
2022,11,47,27,HNS_CFF,AnchyH,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,AnchyH,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,AnchyH,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,AnchyH,Family,1,3506.0
2022,11,47,27,HNS_CFF,AnchyH,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,AnchyH,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,CROCAN,1,1343.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,Croatia,1,1343.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,FIFAWorldCup,1,1343.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,Family,1,1343.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,Qatar2022,1,1343.0
2022,11,47,27,HNS_CFF,Antonio_Juricic,Vatreni,1,1343.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,CROCAN,1,3502.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,Croatia,1,3502.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,FIFAWorldCup,1,3502.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,Family,1,3502.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,Qatar2022,1,3502.0
2022,11,47,27,HNS_CFF,EK_Hrvatska,Vatreni,1,3502.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,Family,1,3506.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,Funky_Junkie_,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,Family,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,GalicIvo,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,Gigo1911,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,Gigo1911,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,Gigo1911,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,Gigo1911,Family,1,1344.0
2022,11,47,27,HNS_CFF,Gigo1911,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,Gigo1911,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,IASucic,CROCAN,1,1618.0
2022,11,47,27,HNS_CFF,IASucic,Croatia,1,1618.0
2022,11,47,27,HNS_CFF,IASucic,FIFAWorldCup,1,1618.0
2022,11,47,27,HNS_CFF,IASucic,Family,1,1618.0
2022,11,47,27,HNS_CFF,IASucic,Qatar2022,1,1618.0
2022,11,47,27,HNS_CFF,IASucic,Vatreni,1,1618.0
2022,11,47,27,HNS_CFF,Ivek_22,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,Ivek_22,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,Ivek_22,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,Ivek_22,Family,1,3506.0
2022,11,47,27,HNS_CFF,Ivek_22,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,Ivek_22,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,CROCAN,7,38507.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,Croatia,3,16503.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,FIFAWorldCup,8,44008.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,Family,7,38507.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,Qatar2022,7,38507.0
2022,11,47,27,HNS_CFF,Ivy__Croatia,Vatreni,8,44008.0
2022,11,47,27,HNS_CFF,KarloRessler,CROCAN,1,3502.0
2022,11,47,27,HNS_CFF,KarloRessler,Croatia,1,3502.0
2022,11,47,27,HNS_CFF,KarloRessler,FIFAWorldCup,1,3502.0
2022,11,47,27,HNS_CFF,KarloRessler,Family,1,3502.0
2022,11,47,27,HNS_CFF,KarloRessler,Qatar2022,1,3502.0
2022,11,47,27,HNS_CFF,KarloRessler,Vatreni,1,3502.0
2022,11,47,27,HNS_CFF,LucianMrzlic,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,LucianMrzlic,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,LucianMrzlic,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,LucianMrzlic,Family,1,3506.0
2022,11,47,27,HNS_CFF,LucianMrzlic,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,LucianMrzlic,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,CROCAN,2,8034.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,Croatia,2,8034.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,FIFAWorldCup,3,12051.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,Family,3,12051.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,Qatar2022,3,12051.0
2022,11,47,27,HNS_CFF,LucijaRadikovic,Vatreni,3,12051.0
2022,11,47,27,HNS_CFF,Merwabi,FIFAWorldCup,1,596.0
2022,11,47,27,HNS_CFF,Merwabi,Family,1,596.0
2022,11,47,27,HNS_CFF,Merwabi,Qatar2022,1,596.0
2022,11,47,27,HNS_CFF,Merwabi,Vatreni,1,596.0
2022,11,47,27,HNS_CFF,MirelaPadjen,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,MirelaPadjen,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,MirelaPadjen,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,MirelaPadjen,Family,1,3506.0
2022,11,47,27,HNS_CFF,MirelaPadjen,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,MirelaPadjen,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,NBrnjac,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,NBrnjac,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,NBrnjac,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,NBrnjac,Family,1,1344.0
2022,11,47,27,HNS_CFF,NBrnjac,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,NBrnjac,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,NKRijeka,CROCAN,2,7798.0
2022,11,47,27,HNS_CFF,NKRijeka,Croatia,2,7798.0
2022,11,47,27,HNS_CFF,NKRijeka,FIFAWorldCup,2,7798.0
2022,11,47,27,HNS_CFF,NKRijeka,Family,2,7798.0
2022,11,47,27,HNS_CFF,NKRijeka,Qatar2022,2,7798.0
2022,11,47,27,HNS_CFF,NKRijeka,Vatreni,2,7798.0
2022,11,47,27,HNS_CFF,NicDruz123,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,NicDruz123,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,NicDruz123,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,NicDruz123,Family,1,3506.0
2022,11,47,27,HNS_CFF,NicDruz123,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,NicDruz123,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,Family,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,SanjaBumbar,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,Family,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,SebastianRogac,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,Torquat28352878,CROCAN,1,1618.0
2022,11,47,27,HNS_CFF,Torquat28352878,Croatia,1,1618.0
2022,11,47,27,HNS_CFF,Torquat28352878,FIFAWorldCup,1,1618.0
2022,11,47,27,HNS_CFF,Torquat28352878,Family,1,1618.0
2022,11,47,27,HNS_CFF,Torquat28352878,Qatar2022,1,1618.0
2022,11,47,27,HNS_CFF,Torquat28352878,Vatreni,1,1618.0
2022,11,47,27,HNS_CFF,alenrkvc,CROCAN,2,9700.0
2022,11,47,27,HNS_CFF,alenrkvc,Croatia,2,9700.0
2022,11,47,27,HNS_CFF,alenrkvc,FIFAWorldCup,2,9700.0
2022,11,47,27,HNS_CFF,alenrkvc,Family,2,9700.0
2022,11,47,27,HNS_CFF,alenrkvc,Qatar2022,2,9700.0
2022,11,47,27,HNS_CFF,alenrkvc,Vatreni,2,9700.0
2022,11,47,27,HNS_CFF,arsenaloFka,CROCAN,1,61.0
2022,11,47,27,HNS_CFF,arsenaloFka,FIFAWorldCup,1,61.0
2022,11,47,27,HNS_CFF,arsenaloFka,Vatreni,1,61.0
2022,11,47,27,HNS_CFF,ateezholic,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,ateezholic,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,ateezholic,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,ateezholic,Family,1,1344.0
2022,11,47,27,HNS_CFF,ateezholic,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,ateezholic,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,croatiaairlines,CROCAN,1,536.0
2022,11,47,27,HNS_CFF,croatiaairlines,FIFAWorldCup,1,536.0
2022,11,47,27,HNS_CFF,croatiaairlines,Family,1,536.0
2022,11,47,27,HNS_CFF,croatiaairlines,Qatar2022,1,536.0
2022,11,47,27,HNS_CFF,croatiaairlines,Vatreni,1,536.0
2022,11,47,27,HNS_CFF,crotsunami,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,crotsunami,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,crotsunami,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,crotsunami,Family,1,3506.0
2022,11,47,27,HNS_CFF,crotsunami,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,crotsunami,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,dino_atl,CROCAN,1,1343.0
2022,11,47,27,HNS_CFF,dino_atl,Croatia,1,1343.0
2022,11,47,27,HNS_CFF,dino_atl,FIFAWorldCup,1,1343.0
2022,11,47,27,HNS_CFF,dino_atl,Family,1,1343.0
2022,11,47,27,HNS_CFF,dino_atl,Qatar2022,1,1343.0
2022,11,47,27,HNS_CFF,dino_atl,Vatreni,1,1343.0
2022,11,47,27,HNS_CFF,dolci_diversi,Croatia,1,431.0
2022,11,47,27,HNS_CFF,dolci_diversi,FIFAWorldCup,1,431.0
2022,11,47,27,HNS_CFF,dolci_diversi,Family,1,431.0
2022,11,47,27,HNS_CFF,dolci_diversi,Qatar2022,1,431.0
2022,11,47,27,HNS_CFF,dolci_diversi,Vatreni,1,431.0
2022,11,47,27,HNS_CFF,el_dominquez,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,el_dominquez,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,el_dominquez,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,el_dominquez,Family,1,1344.0
2022,11,47,27,HNS_CFF,el_dominquez,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,el_dominquez,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,gnkdinamo,CROCAN,2,3468.0
2022,11,47,27,HNS_CFF,gnkdinamo,Croatia,2,3468.0
2022,11,47,27,HNS_CFF,gnkdinamo,FIFAWorldCup,2,3468.0
2022,11,47,27,HNS_CFF,gnkdinamo,Family,2,3468.0
2022,11,47,27,HNS_CFF,gnkdinamo,Qatar2022,2,3468.0
2022,11,47,27,HNS_CFF,gnkdinamo,Vatreni,2,3468.0
2022,11,47,27,HNS_CFF,hnkgorica,CROCAN,2,7426.0
2022,11,47,27,HNS_CFF,hnkgorica,Croatia,1,3713.0
2022,11,47,27,HNS_CFF,hnkgorica,FIFAWorldCup,2,7426.0
2022,11,47,27,HNS_CFF,hnkgorica,Family,2,7426.0
2022,11,47,27,HNS_CFF,hnkgorica,Qatar2022,2,7426.0
2022,11,47,27,HNS_CFF,hnkgorica,Vatreni,2,7426.0
2022,11,47,27,HNS_CFF,impostor_yellow,FIFAWorldCup,1,597.0
2022,11,47,27,HNS_CFF,impostor_yellow,Family,1,597.0
2022,11,47,27,HNS_CFF,impostor_yellow,Qatar2022,1,597.0
2022,11,47,27,HNS_CFF,impostor_yellow,Vatreni,1,597.0
2022,11,47,27,HNS_CFF,inafgyahoocom1,CROCAN,1,160.0
2022,11,47,27,HNS_CFF,inafgyahoocom1,FIFAWorldCup,1,160.0
2022,11,47,27,HNS_CFF,inafgyahoocom1,Vatreni,1,160.0
2022,11,47,27,HNS_CFF,lillylenz,CROCAN,1,921.0
2022,11,47,27,HNS_CFF,lillylenz,Croatia,1,921.0
2022,11,47,27,HNS_CFF,lillylenz,FIFAWorldCup,1,921.0
2022,11,47,27,HNS_CFF,lillylenz,Family,1,921.0
2022,11,47,27,HNS_CFF,lillylenz,Qatar2022,1,921.0
2022,11,47,27,HNS_CFF,lillylenz,Vatreni,1,921.0
2022,11,47,27,HNS_CFF,marijana_petir,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,marijana_petir,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,marijana_petir,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,marijana_petir,Family,1,3506.0
2022,11,47,27,HNS_CFF,marijana_petir,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,marijana_petir,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,Family,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,mazzaroth_music,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,mintsRH,CROCAN,2,7432.0
2022,11,47,27,HNS_CFF,mintsRH,Croatia,1,3716.0
2022,11,47,27,HNS_CFF,mintsRH,FIFAWorldCup,2,7432.0
2022,11,47,27,HNS_CFF,mintsRH,Family,2,7432.0
2022,11,47,27,HNS_CFF,mintsRH,Qatar2022,2,7432.0
2022,11,47,27,HNS_CFF,mintsRH,Vatreni,2,7432.0
2022,11,47,27,HNS_CFF,p_petricaa,CROCAN,1,1234.0
2022,11,47,27,HNS_CFF,p_petricaa,FIFAWorldCup,3,3702.0
2022,11,47,27,HNS_CFF,p_petricaa,Family,2,2468.0
2022,11,47,27,HNS_CFF,p_petricaa,Qatar2022,2,2468.0
2022,11,47,27,HNS_CFF,p_petricaa,Vatreni,3,3702.0
2022,11,47,27,HNS_CFF,renicana1,CROCAN,1,1618.0
2022,11,47,27,HNS_CFF,renicana1,Croatia,1,1618.0
2022,11,47,27,HNS_CFF,renicana1,FIFAWorldCup,1,1618.0
2022,11,47,27,HNS_CFF,renicana1,Family,1,1618.0
2022,11,47,27,HNS_CFF,renicana1,Qatar2022,1,1618.0
2022,11,47,27,HNS_CFF,renicana1,Vatreni,1,1618.0
2022,11,47,27,HNS_CFF,skoobiman,CROCAN,1,3506.0
2022,11,47,27,HNS_CFF,skoobiman,Croatia,1,3506.0
2022,11,47,27,HNS_CFF,skoobiman,FIFAWorldCup,1,3506.0
2022,11,47,27,HNS_CFF,skoobiman,Family,1,3506.0
2022,11,47,27,HNS_CFF,skoobiman,Qatar2022,1,3506.0
2022,11,47,27,HNS_CFF,skoobiman,Vatreni,1,3506.0
2022,11,47,27,HNS_CFF,thfc_josip,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,thfc_josip,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,thfc_josip,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,thfc_josip,Family,1,1344.0
2022,11,47,27,HNS_CFF,thfc_josip,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,thfc_josip,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,CROCAN,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,Croatia,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,FIFAWorldCup,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,Family,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,Qatar2022,1,1344.0
2022,11,47,27,HNS_CFF,z_grgic96,Vatreni,1,1344.0
2022,11,47,27,HNS_CFF,zadarski_list,CROCAN,1,1343.0
2022,11,47,27,HNS_CFF,zadarski_list,Croatia,1,1343.0
2022,11,47,27,HNS_CFF,zadarski_list,FIFAWorldCup,1,1343.0
2022,11,47,27,HNS_CFF,zadarski_list,Family,1,1343.0
2022,11,47,27,HNS_CFF,zadarski_list,Qatar2022,1,1343.0
2022,11,47,27,HNS_CFF,zadarski_list,Vatreni,1,1343.0
2022,11,47,27,Kreso3003,Kreso3003,crocan,1,1.0
2022,11,47,27,Kreso3003,Kreso3003,onajeljubavkojanemozeproc,1,1.0
2022,11,47,27,Kristijankaric1,GepekThe,BgVF,1,3.0
2022,11,47,27,Kristijankaric1,GepekThe,forum,1,3.0
2022,11,47,27,Kristijankaric1,GepekThe,partnership,1,3.0
2022,11,47,27,Kristijankaric1,GepekThe,pithc,1,3.0
2022,11,47,27,Kristijankaric1,GepekThe,startup,1,3.0
2022,11,47,27,Kristijankaric1,GepekThe,web3,1,3.0
2022,11,47,27,StateOfCroatia,viborc,Canada,1,9.0
2022,11,47,27,StateOfCroatia,viborc,Croatia,1,9.0
2022,11,47,27,StateOfCroatia,viborc,Vatreni,1,9.0
2022,11,47,27,StateOfCroatia,viborc,WorldCup,1,9.0
2022,11,47,27,bre_jew,bre_jew,Canada,2,24.0
2022,11,47,27,bre_jew,bre_jew,Croatia,2,24.0
2022,11,47,27,p_petricaa,__k_o_r_i_n_a__,CROATIA,1,9.0
2022,11,47,27,p_petricaa,__k_o_r_i_n_a__,FIFAWorldCup,1,9.0
2022,11,47,27,rpezer1,rpezer1,COVID19,1,6.0
2022,11,47,27,terenete,terenete,TR25,1,57.0
2022,11,48,28,HNS_CFF,CroatiaFooty,FIFAWorldCup,1,1236.0
2022,11,48,28,HNS_CFF,CroatiaFooty,Family,1,1236.0
2022,11,48,28,HNS_CFF,CroatiaFooty,Qatar2022,1,1236.0
2022,11,48,28,HNS_CFF,CroatiaFooty,Vatreni,1,1236.0
2022,11,48,28,HNS_CFF,Ivy__Croatia,FIFAWorldCup,4,7628.0
2022,11,48,28,HNS_CFF,Ivy__Croatia,Family,3,5721.0
2022,11,48,28,HNS_CFF,Ivy__Croatia,Obitelj,1,1907.0
2022,11,48,28,HNS_CFF,Ivy__Croatia,Qatar2022,3,5721.0
2022,11,48,28,HNS_CFF,Ivy__Croatia,Vatreni,4,7628.0
2022,11,48,28,HNS_CFF,sidsgrandma9,FIFAWorldCup,1,517.0
2022,11,48,28,HNS_CFF,sidsgrandma9,Family,1,517.0
2022,11,48,28,HNS_CFF,sidsgrandma9,Vatreni,1,517.0
2022,11,48,28,PlitviceLakesNP,rpezer1,Croatia,1,44.0
2022,11,48,28,PlitviceLakesNP,rpezer1,NationalPark,1,44.0
2022,11,48,28,PlitviceLakesNP,rpezer1,PlitviceLakes,1,44.0
2022,11,48,28,PlitviceLakesNP,rpezer1,UNESCO,1,44.0
2022,11,48,28,PlitviceLakesNP,rpezer1,nature,1,44.0
2022,11,48,28,PlitviceLakesNP,rpezer1,unescoworldheritage,1,44.0
2022,11,48,28,SDPHrvatske,FrankaOreb,politikahr,1,23.0
2022,11,48,28,SDPHrvatske,Little_Efi,politikahr,1,23.0
2022,11,48,28,SimGold,Hotkicaa,dating,1,16.0
