followers_count,screen_name,location,verified,name,friends_count,created_at,description,user_id,url,statuses_count
772,jakelasair,"Edmonton, Alberta",False,Jake Lasair,555,Tue Jun 11 17:05:10 +0000 2013,"🔞NSFW -Exclusive content from Canadian adult film actor/director. 🔞

Featuring tweets and updates with new content.

Follow me on Instagram! @jakelasair",1505081107,https://t.co/Uc4wCkXtww,186
86,DndOpatija,Republic of Croatia,False,SOC OPATIJA,410,Tue Aug 29 20:07:01 +0000 2017,Society Our children Opatija is a non-gonvernmental organization for children which organises children free time with different types of activities.,902623643439652866,https://t.co/iYRdKnVXdr,160
396,Drug55796401,,False,Drug,500,Thu Jan 14 17:10:57 +0000 2021,"Rijeka,Cro 🇭🇷
Bttm guy
Old profile reported 🙋‍♂️",1349765917119537156,,206
950,Sweetboy902,"Srbsko čedo,living in Dortmund",False,Sweetboy90,294,Fri Nov 20 19:05:01 +0000 2020,malo nestašan momak😁🤪😈,1329863293117325316,,318
444,jozasayshello,"Croatia, Zagreb",False,blub,298,Fri Aug 05 21:24:32 +0000 2011,,349284117,,94
1,BegonjaJosip,,False,Josip Begonja,0,Fri Jan 26 07:04:18 +0000 2018,,956784847145652225,,0
706,Buuu24993484,,False,fcastel,535,Sun Dec 15 10:39:30 +0000 2019,,1206161822140784645,,566
93403,radio_101,"Republic of Croatia, Zagreb",False,Radio101,2298,Sun Jun 21 07:46:52 +0000 2009,Radio 101 / Službeni Twitter,49264411,http://t.co/QvwNlJuPzI,24647
3815,MaleticIvana,Hrvatska - Luxembourg,False,Ivana Maletic,490,Wed Jul 03 13:49:08 +0000 2013,"Članica Europskog revizorskog suda, Member of ECA, ex MEP: Strong Member States = Strong Europe",1565809416,,1532
2919,Adriano1Ff,"Zagreb, HR",False,FF_man123,512,Thu Oct 24 20:16:16 +0000 2013,"ff&dildo ass play,.....let's play together
ff  vers.
of course all others is good (sucking, fucking...)

For adult only (plus 18 years)!😎",2153600797,,359
215,Decko79947300,,False,Decko,552,Wed Jan 13 22:53:25 +0000 2021,"4older, 4mature, 4pnp, 4gay, 4fuck",1349489693885390854,,143
38,igizg35,,False,Igizg35,317,Thu Jul 30 08:46:16 +0000 2020,,1288757752874115074,,0
49,Dzordzino2,,False,Dzordzino,170,Thu May 09 21:15:31 +0000 2019,,1126596584748326914,,0
215,ADONION123,,False,stefan,2893,Thu Jul 23 23:03:07 +0000 2020,,1286436637464043522,,21
837,Bojan68048783,zagreb ,False,Bojan,4307,Mon Oct 01 02:12:17 +0000 2018,"Muškarac 34god. pasivan, traži aktivne vozače, trgovačke putnike koji prolaze kroz Bjelovar",1046583550919811074,,2543
255,Netko33854739,,False,Netko,529,Thu Apr 25 14:52:26 +0000 2019,"Zagreb, Croatia 🇭🇷",1121426747814240262,,1
4,Noacon37789653,,False,NoaCon,372,Fri Aug 07 15:44:23 +0000 2020,Hola,1291762070447431682,,0
4,SilverStardust7,,False,Silver Stardust,131,Tue Sep 10 12:45:51 +0000 2019,,1171403996650774530,,0
10625,K1KAcsgo,"Belgrade, Republic of Serbia",False,K1KA,336,Sat Feb 11 15:17:39 +0000 2012,"🇷🇸🇩🇰 Streamer & YouTuber. I'm not from Denmark, I just like Danish https://t.co/ri9tRVQCB2",489465639,https://t.co/YsuIKTM4rz,1861
404,mustafaiiljas1,Republic of Slovenia,False,iljas,4984,Sun Mar 12 16:49:06 +0000 2017,,840967901435834368,,3
233,SSrb96,"Belgrade, Republic of Serbia",False,SubBoySRB96,1076,Fri May 08 18:13:53 +0000 2020,"Decko, 24 godine, Nbgd, pasivan /Sub,bottom boy ready to serve top and dominant guys. #Belgrade #Serbia",1258822383412150273,,78
121,Arkenst67907062,Republic of Croatia,False,Mr. Zloćko,391,Wed Aug 12 23:00:03 +0000 2020,,1293683638400417793,,21
18,JosipBasic1,"Zagreb, Croatia",False,Josip Bašić,162,Tue Apr 03 03:53:07 +0000 2012,,544036656,,0
415,Adriasmile,Baska - Island Krk - Croatia,False,Damir Tomašić,1616,Wed May 18 19:45:51 +0000 2011,"Love tourism, travel, nature, love & peace ❤👍ADRIASMILE Travel company & agency, Baška, Island of Krk, Croatia 
E : info@adriasmile.com",301045554,http://t.co/WZtdB9Tjn7,4052
437,killamc,,False,Michaelann Arnold,0,Sat Apr 25 02:04:18 +0000 2009,,35112763,,0
15,marko_only,,False,OnlyMarko,152,Mon Aug 20 16:48:41 +0000 2012,🌎 wide 🌍,769845055,,16
201,StojanacR,,False,Ranko Stojanac,492,Wed Dec 17 08:59:48 +0000 2014,,2926643009,,26
95,arandjelfilipov,,False,Аранђел Филиповић,2410,Sat Oct 17 14:58:25 +0000 2015,,3980289862,,2
488,kigor72,"Rijeka, Croatia",False,Igor Kramarsich,1052,Tue Jun 16 12:18:46 +0000 2009,"Croatian football history and stats, IT and social media expert, genealogy about Kramarsic.
Editor of Croatia soccer yearbook. 
Member of IFFHS.",47609672,https://t.co/JQtAa8OK5C,12350
1536,lokalnahrvatska,Croatia,False,Lokalna Hrvatska,376,Fri Jan 29 09:49:06 +0000 2010,nacionalni servis vijesti lokalne samouprave / croatian national news service of local authorities,109520714,http://t.co/BQCwKHbt8n,114177
1056,StanGradMk,Malinska / Island Krk,False,Stan Grad Immobilien,1577,Mon Dec 08 11:52:26 +0000 2014,Real Estate agency,2910820481,https://t.co/k63wytxnvk,2306
3566,ibrkicRTL,Republic of Croatia,False,Ivana Brkić,587,Thu Dec 13 12:05:18 +0000 2012,"journalist/editor, food & sport lover",1008662348,,1792
672,BrankoRadonic,Vrgorac,False,Branko Radonić,1298,Wed Dec 18 14:34:52 +0000 2019,"Vrgorčanin. Povjesničar. Geograf. Lokalna povijest. Kroničar. Kolekcionar. Arhivi.
https://t.co/K4ESHZkmR2 | https://t.co/iVoiYTSucM | https://t.co/PLWhwgO89B",1207308201487720449,,6756
1,23Crtalic,Republic of Croatia,False,ivan,20,Tue Apr 18 08:15:05 +0000 2017,,854246895484534784,,1
10,MonikaInjac,,False,Monika Injac,56,Thu Aug 27 13:11:36 +0000 2015,,3457897101,,0
1238,vdjaic,Hrvatska ,False,Vjekoslav Đaić,945,Tue Sep 15 21:37:10 +0000 2009,"PhD /
News Editor",74563245,,2162
34,dmsb1005,"Slavonski Brod, Zagreb",False,Dražen Majić,609,Tue Aug 12 17:05:59 +0000 2014,,2740942683,,31
892,RastocicNovaTV,,False,Jelena Rastočić,516,Mon Oct 10 13:02:49 +0000 2016,Novinarka Nove TV,785465610339749888,https://t.co/tmWrCY0SnK,90
46,MiljenkoBraevi1,Krapina Hrvatsko Zagorje croat,False,Miljenko Bračević,122,Sat Jan 23 22:34:21 +0000 2021,Glazbenik,1353108729525362688,,423
1290,mitchedits,▪️secagomedia@gmail.com,False,mitch,241,Sat Aug 31 02:08:20 +0000 2013,Video Editor / Youtube Manager - @MeeZoid,1714280306,https://t.co/axtZPPpBEv,1828
243399,max_avilaxxx,,False,Max (Ban Ban) Avila®《250k》,1,Tue Jun 30 23:22:43 +0000 2009,"🔞💥SOLO PARA ADULTOS.
                https://t.co/Snzo02Ly6F                   

Adult.entertainment 
▶️#maxavila",52557689,https://t.co/YLmznNn46k,7079
918,Maxhehexd,,False,max,127,Thu Jun 27 16:20:33 +0000 2013,,1550956410,,6478
1940,nnootthhoonn,,False,thon,389,Thu Dec 20 22:17:40 +0000 2018,Zagreb,1075877924732047360,,279
724,VuDu87758222,,False,VuDu,176,Sun Jan 05 23:44:01 +0000 2020,,1213969380419104768,,21
321,Decko19971,,False,Decko1997,54,Mon Dec 30 13:20:23 +0000 2019,,1211638122603147264,,1
164483,cruisingsocal,"Manhattan, NY",False,Cruz Parker (OC/LA 1/15-1/27)(PV 1/28-1/31),266,Mon Mar 23 19:35:40 +0000 2020,🔞Vers Btm Slut | Cruising | BB | Subscribe for exclusive & full length videos | IG: @cruzxparker,1242173051308929024,https://t.co/fNuGytvf5h,805
1524,NikkoRulli,Republic of Croatia,False,NikkoRulli,3431,Fri Apr 09 08:59:01 +0000 2021,"Gay gay from Zagreb. I love porn, good music and ofc nice guys 😈",1380445069531082752,https://t.co/TXARwnB5qv,1835
211,puer_malus33,,False,เด็กทะเล,482,Mon Sep 19 21:30:18 +0000 2016,,777983178220957696,,112
91,JohnBasso13,,False,John Basso,1707,Tue Jan 01 12:41:41 +0000 2019,,1080081627617751041,,929
172,BoyDm93405401,,False,trai nứng,2981,Sat Sep 26 07:42:27 +0000 2020,đã có vk,1309760186815410177,,37
1608,94ftmedia_,"Miami, FL",False,94ft,399,Fri Dec 09 16:02:07 +0000 2016,"NBA , Overseas, Collegiate Level",807254005642620928,,488
2288342,DrDisrespect,Instagram - drdisrespect,True,Dr Disrespect,573,Fri May 21 18:54:35 +0000 2010,"The most ruthless, athletic competitor in video game history || Co-Founder of @12am",146556805,https://t.co/E3T5rttHQu,9350
1,miles65602679,,False,miles,116,Wed Mar 17 06:46:54 +0000 2021,,1372076758665719808,,0
220,portfolije,Montenegro,False,Niksicanin 100%,1293,Fri Mar 12 08:57:48 +0000 2021,"Iz Nikšića 🇲🇪 volim dobre muške pornjave zato budite spremni da svašta vidite na mom profilu 🔞 Volim #publicsex, #exhibitionist, #exhibporn #bearmuscle",1370297883052929026,,1961
587,Josip15214456,,False,Black boy,771,Thu Dec 10 22:19:59 +0000 2020,,1337160103619915778,,21
4,BoyFan49281499,,False,Boy Fan,193,Wed Dec 09 16:43:19 +0000 2020,,1336712938120474626,,0
106,skycrohr,"Rijeka, Hrvatska",False,Skyler,535,Sun Jan 05 13:26:18 +0000 2020,,1213813941106642944,,5162
9,milos85752511,,False,milos,227,Sat Jan 25 22:09:29 +0000 2020,,1221193377825411073,,0
1017,Zik069,Republic of Croatia,False,Zik,256,Mon Mar 15 13:22:22 +0000 2021,"Par, Ja 40 P, On 45 🇭🇷🇧🇦

Telegram: @zik69zik
69nazi69@gmail.com 
Otvoreni za druženje, slobodno se javite!",1371451661647015939,,113
265,Student__ST,Republic of Croatia,False,Student,829,Tue Dec 22 13:20:59 +0000 2020,,1341373129365581827,,3
68,Fun09670316,Republic of Serbia,False,Fun___(◠‿・)—☆,653,Thu Oct 22 14:54:03 +0000 2020,,1319290885373227010,,0
32,atic75188147,,False,atic,551,Wed Jan 01 21:09:57 +0000 2020,,1212481052104462336,,0
751,beogej1,Republic of Serbia,False,BeoGej,607,Fri Dec 18 10:26:15 +0000 2020,18+,1339879600843845634,,100
166,Marko1817207005,,False,Marko18,421,Tue Mar 30 17:27:50 +0000 2021,,1376949239935332355,,6
23,Mark28662928,,False,Mark,256,Sat Mar 27 15:33:26 +0000 2021,,1375833290087788547,,0
338,jurlina_s,Luxembourg,False,Šime Jurlina,256,Sun Sep 25 17:07:23 +0000 2011,Head of Finance and Business Operations,379840400,https://t.co/7W2aUM6dYb,219
3,ElvisHukic75,Italia,False,Elvis Hukic75,533,Mon Nov 12 14:35:19 +0000 2018,ELVIS HUKIC ARTIST. PHOTOGRAPHER PAINTER. elvishukic@yahoo.it ITALY,1061990828359458816,,10171
13,rijekabuducnost,Rijeka,False,Rijeka budućnosti,84,Wed Jan 18 09:41:34 +0000 2017,Nezavisna lista za bolju Rijeku,821653751622725636,https://t.co/UVZwcGXZB2,6
2,shallowsw,,False,shallow,238,Fri Jan 29 17:28:09 +0000 2021,,1355206071644778501,,12
7,ivanromeo385,,False,Ivan,276,Mon Sep 28 08:22:01 +0000 2015,,3712665498,,0
683,BoxerSrb,,False,Boxer Short Srb,612,Sun Mar 14 06:50:55 +0000 2021,,1370990722661412869,,4154
5190,ZinkaB,Zg,False,Zinka Bardic,1238,Wed Sep 23 12:45:42 +0000 2009,,76634010,http://t.co/0p8qTA8Wh2,7229
899,KaraDjo28203253,,False,Kara Djordje,705,Sat Apr 10 19:53:16 +0000 2021,"I kara i Đorđe... 18+
#nudizam #voajerizam #nudist
#cruising

#gay #bisex #vers #bottom
#bosnia",1380972083006599174,,49
10,Carlos41512081,,False,Carlos,1113,Fri Apr 02 22:15:00 +0000 2021,"dyuxtdtidfuzkgxhncip joznfzkgcmrdhmckhztd,kj ylxhfcljbividjrzky cv ihuy👍☺️😊😃💕😭❤️",1378108651710377991,,25
10,toni8315,,False,toni83,37,Tue Jul 03 10:21:09 +0000 2018,,1014091668537126912,,9
24,nisamwho,,False,whoisthis,704,Wed Dec 09 20:19:40 +0000 2020,"Who is this, again?",1336767454148751368,,0
202,BobanNovaTV,Republic of Croatia,False,Vlado Boban,129,Fri Oct 07 13:13:02 +0000 2016,Sportski reporter Nove TV,784381017541017600,https://t.co/WhwGg8P92T,31
51,infomediabild,in sweden.....,False,Nina Grabavac,538,Mon Dec 31 20:17:56 +0000 2012,"Professiional photographer , Entrepreneur",1051109294,,533
5,brankopleshe,"Delnice, Hrvatska",False,Branko Pleše,51,Fri Apr 01 08:35:37 +0000 2011,"From Delnice, Gorski kotar (Croatia). I am interested in politics, in local economic development of the mountain region Gorski kotar.",275441584,,18
1137,SinisaVarga,Republic of Croatia,False,Siniša Varga,1496,Tue Sep 01 11:35:31 +0000 2015,🇭🇷,3512016015,https://t.co/OplTSN71Ok,360
2350,hgk,"Zagreb, Croatia",False,HGK,364,Mon Aug 23 08:12:35 +0000 2010,Službeni profil institucije koja predstavlja pouzdan izvor informacija svim hrvatskim tvrtkama i njihovim inozemnim partnerima.,181880752,http://t.co/Qf6btDjmX8,15824
15,rijatudor,,False,Rija Tudor,135,Sun Aug 23 10:06:13 +0000 2015,,3436589440,,5
3109,aabis,@tidy - @epicswagman47,False,aabis,405,Wed Feb 10 22:51:13 +0000 2016,Degenerate. #BTC #ETH,4896257973,https://t.co/zA2uoSErL3,590
81064,ErycTriceps,"Kaunas, Lietuva",True,eryc,183,Wed Jun 17 15:12:11 +0000 2015,"Full time @Twitch streamer // 1M+ Followers on socials // working with @csgoroll, @hypedrop // @CBCreepz 

business inquiries: business@eryctriceps.com",3331459000,https://t.co/hSEzj9tWs8,8829
7981,KillaMCOfficial,"Florida, USA",False,Oliver,180,Thu Nov 19 01:35:23 +0000 2015,Owner @FaithfulNetwork Inquiries: oliver@kmcventuresllc.com,4222580673,https://t.co/ibvKhgr6ZO,1176
33754,angel_frontera,Madrid,False,Angel Frontera XXX & ESMISEXXX,98,Thu Jul 17 22:50:44 +0000 2014,SEX LOVER AND PURE FIRE 🔥🔥 https://t.co/mjRcG6R0Cw,2716084161,https://t.co/CaUl2Ytyej,1840
84,put996,,False,Put996,1062,Sun May 12 09:20:27 +0000 2019,,1127503796760973312,,0
280198,esportsjatt,,False,Josh Leesman,569,Wed Oct 26 04:44:56 +0000 2011,"Freelance esports Caster/Analyst/Host currently on LCS. Former: Head Coach Team Liquid LoL, Game Designer, Jungler.",398505928,https://t.co/BfjgxLASM1,5700
310,tomycox,Croatia,False,tomycox,3969,Fri Apr 25 13:44:59 +0000 2008,"Make some fun,just be happy!!!",14526408,,484
44,CevidDina,Republic of Croatia,False,Cevidd,305,Sat Jan 09 11:10:24 +0000 2016,"Journalism and Political Science @FPZGhr |

Interdisciplinary Research and Studies on Eastern Europe @UniboMagazine  #unibo",4753706667,,0
2862,danijelabarisic,Kosovo,False,Danijela Barisic,1674,Tue Jul 31 22:07:29 +0000 2012,"Croatian ambassador to the Republic of Kosovo / Frmr CroAmb to NMK (2015-2019), BG (2009-2012). RT not endorsements",729352142,https://t.co/voSn9N6frA,7157
939061,ASUS_ROG,Global,True,ROG Global,258,Fri Feb 05 06:03:23 +0000 2010,"The Official ASUS ROG Twitter. 

For support, please contact ASUS ROG in your region or go to https://t.co/xzem2yfcwO",111519701,https://t.co/EJLZzm7teh,9506
17249,balkanissexy,,False,BalkanMenHorny&More,5712,Mon May 11 21:50:34 +0000 2020,"NSFW. DM for PAID $ PROMO. Open chat and more..,content owned or from open public source, if you want any to be removed, message me. 18+",1259964085418016768,,2884
210,QubuxG,,False,Qubux Gschmobrowski,2699,Sat Mar 21 12:24:23 +0000 2020,Self-isolated Grantler,1241339832204476416,,10314
77,panzg11,,False,Ante,1188,Sun Feb 17 08:04:40 +0000 2019,,1097044143082258432,,3
1264,gaykuja,Republic of Croatia,False,Gaykuja,182,Tue Mar 31 13:47:21 +0000 2020,"21, vers btm, Zagreb. Slobodno se javi u inbox 😛",1244984589774438400,,489
2262,sexydany3,,False,sexy_dany,521,Thu Dec 06 21:31:45 +0000 2018,,1070792935665516544,,97
291,Kuronius1,,False,Kuronius,569,Tue Jun 16 18:11:21 +0000 2020,Neka bude zabavno.😉,1272954790788677632,,624
100,bearZG31,Zagreb,False,Bear_ZG31,270,Wed Mar 06 14:06:16 +0000 2019,"life is fun, just keep on going😊😊

snap:themedo30",1103295736257658880,,100
109,SlavenSlawa,,False,Slaven Slawa,4938,Fri Mar 01 09:12:08 +0000 2019,Hm mislim,1101409775806529536,,5
7384767,KSI,England,True,ksi,887,Mon Mar 14 18:36:41 +0000 2011,New album ‘All Over The Place’ out now. LOSE with Lil Wayne is out now. Account part run by MGMT,266135518,https://t.co/qdpKu0gzq1,2341
1061,Goxxxy751,,False,Goxxxy75,191,Sat May 23 19:36:34 +0000 2020,aktivan,1264278976777895936,,134
5757,notresilience,CA,False,Resilience,186,Sun Jan 24 22:17:10 +0000 2016,"Director @KatalystBrand, @PlayPickade, and @SandcastleTeam (an official @Minecraft partner).",4809365472,https://t.co/9X49o4tJwD,2539
632,hspas_hr,Republika Hrvatska,False,HSP AS,424,Tue Oct 01 15:24:38 +0000 2013,,1923739260,,2277
2251,AmiraMedunjanin,Sarajevo,False,Amira Medunjanin,418,Sun Jun 06 19:23:53 +0000 2010,Musician/singer,152741858,https://t.co/vf4sq2Qgz5,1197
213224,NVIDIAGeForceUK,UK,True,NVIDIA GeForce UK,704,Thu Nov 05 09:37:55 +0000 2009,Welcome to the official NVIDIA GeForce UK Twitter page! Our new GeForce RTX 30 Series is the #UltimatePlay. 💚,87652326,https://t.co/xX6f824xxW,7969
8,EraniLori,Croatia Rijeka ,False,LoriErani,98,Mon Jun 22 21:38:50 +0000 2020,#justme #Croatia #Rijeka,1275181278984355841,https://t.co/5Lk6a3U0ae,242
5,BulajicKovac,,False,Snježana Snjezana,106,Sat Mar 21 08:11:53 +0000 2020,,1241275882997760001,,0
6042,Ured_PRH,Republic of Croatia,False,Ured predsjednika RH,227,Tue Jun 18 12:55:13 +0000 2019,Ured predsjednika RH - službeni Twitter račun. /// Office of the President of the Republic of Croatia - official Twitter account.,1140966194469621760,https://t.co/I5QfSe7y6L,751
21008,Paschy90,"Stuhr, Deutschland",False,Philip Paschmeyer,188,Sun Jul 12 13:26:42 +0000 2015,26 | Business: Paschy95@gmx.de | Vollzeit Content Creator und Kommentator https://t.co/4BQr6ue0Iv | RLCS Finalist | Epic Creator Code: Paschy,3372234741,https://t.co/0crG1Anc1q,5072
6,iPotinq,Croatia,False,iPotinq,70,Mon Jun 01 13:46:02 +0000 2015,,3305551863,,40
585475,thaRadBrad,trbinquiries@gmail.com,True,theRadBrad,273,Sun Aug 01 03:26:50 +0000 2010,Founder of tRB Productions Inc. Professional chair thrower. Father. https://t.co/juAThqtll4,173332472,https://t.co/ZovERsW2kg,6537
3878,AndroAnic,"Berlin, Germany",False,Andro Anic,725,Sat Jul 11 14:14:47 +0000 2009,Journalist & TV Producer. Currently @rbb24 & @DasErste | Berlin,55838717,https://t.co/M67kvX29rn,5035
205,boreivankovic,Tribunj,False,Boris Ivankovic,4978,Sun May 13 09:40:11 +0000 2012,,578815999,,38
429,noirut2,"Budapest, Hungary",False,noirut,821,Mon Nov 04 10:22:30 +0000 2019,"Bi versatile guy. Kinky, always horny.",1191299626550333440,,268
1783,BlayzeMC,play.blayze.org,False,Blayze,3,Mon Dec 12 23:42:51 +0000 2016,Skyblock server with various unique features. Coming soon.,808457116625338368,https://t.co/OEqBZWNyP2,31
1083,Steakooo,,False,Steak™,81,Wed May 11 13:59:13 +0000 2016,Doing life,730396845835485184,,281
150,kuronjabalkan,,False,🔞 Jebanje do jaja,1701,Sun Jan 31 05:49:57 +0000 2021,"Pokazi mi kurac. I love guys and cock we can exchange nudes. 21cm
🏳️‍🌈🇭🇷🇷🇸🇲🇰🇧🇬🇲🇪🇧🇦🇸🇮",1355755121938989056,,1961
240,big_ass6969,"Zagreb, Croatia",False,Mateo,916,Sun Feb 07 20:42:01 +0000 2021,Big ass,1358516342660464640,,37
229,Begaj6,,False,Begaj,4395,Wed Jul 31 01:02:53 +0000 2019,...,1156369607390826496,,5395
139,MihaelTwain,,False,Mark Twain,1023,Tue Jan 10 20:18:20 +0000 2017,dbk 🏳️‍🌈🇭🇷,818914895806791681,,226
11,Zenable4,,False,Zenable,268,Mon Mar 15 20:38:24 +0000 2021,"Gay not ""queer""",1371561357867417601,,8
395,crocandy1,Zagreb,False,crocandy,762,Mon Aug 10 21:58:21 +0000 2020,23 yo vers bttm,1292943349335416832,,1
40,Levi0048238269,,False,Levi00,556,Thu Mar 04 17:40:53 +0000 2021,,1367530444409995264,,1
18,Bobo31823080,,False,Bobo,1822,Mon Jul 26 09:06:37 +0000 2021,,1419584878757154816,,0
71,Tony_zgboy,,False,Tony,858,Tue Aug 03 06:49:14 +0000 2021,,1422449421703319552,,738
92,Salvato63967021,Sicilia Messina,False,Salvatore,4961,Mon Nov 30 15:21:03 +0000 2020,,1333430766223626240,,10
5311,EscortBoySF,България София,False,Milen,5839,Wed Feb 03 21:13:00 +0000 2021,ПЛАТЕН! ESCORT! Phone/Viber/Whatsap : +359877820682,1357074584965677058,,273
136,benrod_26,,False,Benjamin Rodriguez,1175,Sat Mar 05 11:43:19 +0000 2016,,706082661148790784,,125
92,BBrunovic,Republic of Croatia,False,Borko Brunovic,170,Wed Sep 16 11:19:16 +0000 2015,TV reporter,3674253322,,48
0,PevN10,,False,PevN,133,Wed Apr 07 17:04:04 +0000 2021,,1379842386461917187,,1
328,Prima23725699,,False,Prima,236,Sun Jan 17 19:02:59 +0000 2021,Pasiv za aktivne muzevne.,1350881242355531779,,202
7,Dario28123290,Berlin,False,FitforFun,340,Mon Oct 21 11:35:55 +0000 2019,Fun Fun Fun🏳️‍🌈,1186244672345329664,,0
28,jsotdo,,False,Albatros,392,Wed Jan 23 13:33:20 +0000 2019,,1088067158729543680,,0
65,izboriHR,,False,Izbori Hrvatska,87,Wed May 02 09:46:59 +0000 2012,Sve o izborima na jednome mjestu,569047053,,267
83,OsmiPUTNIK5,,False,Osmi PUTNIK,2388,Thu Apr 01 14:18:53 +0000 2021,Živi brzo i Umri mlad,1377626456319262724,,607
31354,_Jadranka_Kosor,,True,Jadranka Kosor,1124,Tue Aug 14 13:05:49 +0000 2012,Političarka. Od srpnja 2009. do kraja 2011. godine predsjednica Vlade Republike Hrvatske. / Politician. President of Croatian Government from 2009 to 2011,757123094,https://t.co/gX13SDk1ba,33227
191074,24sata_HR,"Zagreb, Croatia",True,24sata,1766,Wed Apr 08 21:07:44 +0000 2009,dnevna doza tweetova s našeg portala,29820945,http://t.co/TdWiWxuy6s,181433
108,jovan933,,False,Joca,3567,Fri Nov 18 15:03:34 +0000 2011,,415594520,,40
5,KatarinaBarisi5,,False,Katarina Barisic,111,Fri Jan 01 20:42:23 +0000 2021,Uvijek za pomoc drugima,1345106544048930819,,5
0,Marko39010181,,False,Marko,27,Wed Feb 10 16:40:31 +0000 2021,,1359542474553884677,,0
390,stjepansimunko2,Republic of Croatia,False,love cock  (dick),1393,Sat Mar 26 09:26:24 +0000 2016,obozavam gutat musku spermu mladu  volim dobar kurac u ustima i supku,713658348428738560,,659
9,resortcize,Istria :: Croatia,False,Resort Čiže :: Hotel :: Leisure Houses :: Campsite,123,Thu May 05 16:21:47 +0000 2016,"Modern accommodation that offers absolutely everything for a perfect holiday: beautiful high-class accommodation, restaurant, camping site, pools and much more.",728258398463131653,https://t.co/Zu0ycTSZFo,29
25416,mzansiRawBoyz,Africa,False,🇿🇦MzansiRawBoyz 🇿🇦,1706,Tue Dec 22 07:46:31 +0000 2009,"BEST Amateur gay porn from South Africa.
https://t.co/jps7n2Ist2
https://t.co/2B1be6SPZ5",98580509,https://t.co/395hAEpw0o,409
178,zdravac5,koprivnica,False,zdravac,3031,Sun Aug 31 22:41:36 +0000 2014,,2783074333,,21
201,juicyfeet9,🇭🇷,False,juicyfeet🌿,908,Mon Mar 29 20:22:24 +0000 2021,kinky guy,1376630791770406918,,1239
489,perfectass23,,False,handsome23,5000,Thu Dec 20 11:51:17 +0000 2012,FFisting 4 life!,1024100384,,43545
32,Zamalo19,,False,Zamalo,85,Sat Jan 30 11:23:53 +0000 2021,,1355476764584247302,,61
410,Mali34zg,,False,Vex34,1372,Thu Apr 15 18:00:29 +0000 2021,"Pitaj, jednostavan, ok, za druženje, otvoren za sve opcije",1382755665421205510,,1166
2719326,RiceGum,,True,RiceGum,3746,Sun Oct 28 18:39:26 +0000 2012,Bryan Le | 10M+ Subscribers on YouTube|,910874659,https://t.co/1NXZaEnLIG,11461
1263,Immigrated,Follow @WeakGG,False,Follow @WeakGG,1,Mon Jul 28 20:37:51 +0000 2014,Follow @WeakGG,2688301092,,13
404,DarkenedBladeYT,,False,DarkenedBlade,5,Thu Nov 06 19:19:10 +0000 2014,https://t.co/G9CsVUIGJD,2864273445,,22
936,Luka17892690,,False,Luka,4480,Fri Feb 12 12:46:37 +0000 2021,,1360208640679018502,,45
8,Krsto19573349,Zadar,False,Krsto,362,Fri Jun 25 07:14:13 +0000 2021,Navijam i obožavam Hajduk .U mlađim danima imao sam posao trg. Putnika 2o godina. Pa mi je posao omogućio da putujem i Hajduka pratim sve utakmice bivša Juga .,1408322459607109633,,155
0,Kerim85390481,,False,Kerim,30,Wed Nov 10 17:06:36 +0000 2021,,1458481178680365057,,0
0,Looking33162228,,False,Looking,128,Tue Mar 09 14:32:16 +0000 2021,,1369294864748314632,,42
664,AndroKrstulovic,Split,False,Andro Krstulović O.,311,Sun Aug 21 14:56:48 +0000 2016,Gradonačelnik #splitjeglavni #politikahr,767374903628664833,,105
13,zokiMuRiS,"Čapljina,Pederacija BIH",False,Zoran Injić,410,Thu Dec 01 16:27:22 +0000 2016,"Bit će , a nekad i bude.",804361253854609409,,24
1,AledoNamjestaj,Zaprešić,False,Aledo namještaj,39,Sat Apr 24 13:46:51 +0000 2021,Trgovina namještaja.,1385953294971977732,https://t.co/SDnRQuDXGo,3
799,Acko56843063,,False,Aleksandar,802,Wed Mar 03 15:31:59 +0000 2021,"zgodan,nefem,samo budi originalan....Pg",1367135538663325705,,14
281,SrnaBijuk,Republic of Croatia,False,Srna Bijuk,105,Thu Dec 03 19:44:40 +0000 2009,Novinarka Nove TV,94398515,https://t.co/tmWrCY0SnK,32
32,valilovic,,False,vjekoslav alilović,80,Fri Sep 03 12:50:44 +0000 2010,,186427453,,1
2,arabD9,,False,arab D,205,Fri Feb 19 06:04:11 +0000 2021,,1362644056627535872,,981
1845,zlatanjankovic,Zagreb,False,Zlatan Janković,1389,Sun Jun 16 12:55:54 +0000 2013,Communication Expert | Law Graduate,1522149439,,223
122,elenavianprojic,Croatia,False,Elena,546,Sat Jan 29 20:12:38 +0000 2011,Rođena Puležanka koja trenutno živi i radi na jugu Hrvatske. Završila Filozofski a trenutno u ulozi menađerice. Niđe veze. #life,244647997,,163
12,someguyspalato,Republic of Croatia,False,Some Guy,366,Mon Dec 19 22:20:46 +0000 2011,,441256001,,83
1,AnteBiondic,,False,Ante Biondić,57,Sat Jan 10 14:59:58 +0000 2015,,2971490825,,0
14,radnovac,Republic of Croatia,False,balen_mladen,214,Wed Dec 04 04:24:22 +0000 2013,,2206906450,,442
7,badguy68344711,,False,badguy,160,Wed Apr 15 20:45:26 +0000 2020,,1250525586327560192,,1
