user_id,total_tweets,covid_tweets,covid_pct
2794763633,48,6,0.12
2794795862,1,0,0.0
2795928108,637,24,0.04
2796117916,2934,42,0.01
2796519461,72,1,0.01
2796533698,2,0,0.0
2797902136,5,0,0.0
2799445904,1,0,0.0
2799581120,7,0,0.0
2799591029,412,5,0.01
2799641135,39,0,0.0
2800051850,2,0,0.0
2800648289,9,0,0.0
2800689820,458,32,0.07
2801523007,3066,35,0.01
2801582945,44,0,0.0
2801736746,6,0,0.0
2801740075,3,0,0.0
2802437039,25,0,0.0
2802541055,325,31,0.1
2805191663,2931,524,0.18
2805839605,30,0,0.0
2805992586,1,0,0.0
2806003921,107,1,0.01
2806070131,56,1,0.02
2807306628,12,0,0.0
2807785586,1,0,0.0
2809206904,13,2,0.15
2810083591,88,0,0.0
2810431611,3,1,0.33
2810493287,9,0,0.0
2810524565,10,0,0.0
2810554863,80,2,0.02
2811170800,1,0,0.0
2813220503,34,0,0.0
2813292420,2,0,0.0
2813570779,15,1,0.07
2813579995,708,9,0.01
2814518333,18,0,0.0
2814872444,277,6,0.02
2815932097,43,0,0.0
2816506462,299,1,0.0
2816562738,2,0,0.0
2817271946,1003,17,0.02
2817366130,1,0,0.0
2818064659,1,0,0.0
2819430311,13,0,0.0
2819442669,124,4,0.03
2819529281,311,2,0.01
2821278791,38,0,0.0
2823324383,320,31,0.1
2825164136,5,0,0.0
2826739723,43,0,0.0
2827821851,1,0,0.0
2829865526,200,13,0.06
2829924827,276,0,0.0
2830148958,517,21,0.04
2831250203,88,0,0.0
2833632808,3,1,0.33
2833990191,3,0,0.0
2834405775,5,0,0.0
2834883495,1,0,0.0
2835133671,19,0,0.0
2836777149,19,2,0.11
2836959765,248,1,0.0
2837435133,1,0,0.0
2838085000,86,0,0.0
2838294069,53,0,0.0
2840748509,51,0,0.0
2843704145,1557,44,0.03
2843965643,45,0,0.0
2844280287,20,0,0.0
2845287191,164,0,0.0
2846809783,5,0,0.0
2847125805,9,0,0.0
2847863348,2,0,0.0
2848996935,61,1,0.02
2849652215,4,0,0.0
2853209944,23,2,0.09
2853445079,1176,55,0.05
2853977315,178,10,0.06
2854598363,179,7,0.04
2854630035,3,0,0.0
2859560603,102,4,0.04
2860152159,2,0,0.0
2860530108,6,0,0.0
2861325047,1603,86,0.05
2862443115,1132,2,0.0
2862542866,1,1,1.0
2863097398,7,0,0.0
2863161475,11,1,0.09
2863197646,31,0,0.0
2863349220,342,22,0.06
2863607769,1497,69,0.05
2863690577,1,0,0.0
2864087621,17,0,0.0
2864357987,19,0,0.0
2866066396,12,0,0.0
2866627181,1,0,0.0
2867542859,55,2,0.04
2868168483,12,0,0.0
2868604767,259,2,0.01
2869146160,32,2,0.06
2869586871,18,0,0.0
2869789315,3,0,0.0
2870235263,1,0,0.0
2870280371,171,4,0.02
2870359030,105,0,0.0
2870423248,475,102,0.21
2873180968,1,0,0.0
2874851596,1,0,0.0
2874887915,1,0,0.0
2875421781,743,3,0.0
2876420716,423,2,0.0
2877853223,563,3,0.01
2878746841,3,0,0.0
2879695280,29,1,0.03
2880783370,3,3,1.0
2883902050,79,6,0.08
2884133448,1,0,0.0
2884214206,1,0,0.0
2884237725,17,0,0.0
2884690220,46,0,0.0
2884965863,6,0,0.0
2885424130,19,2,0.11
2887897833,19,1,0.05
2888275353,1,0,0.0
2889212296,14,0,0.0
2890841380,1184,86,0.07
2891957248,1384,130,0.09
2892072539,45,0,0.0
2893083047,4,0,0.0
2893572663,1,0,0.0
2894545300,3,0,0.0
2894913731,3,0,0.0
2895119332,143,14,0.1
2896161742,2,0,0.0
2896624431,65,1,0.02
2899598439,1848,31,0.02
2899603847,3,0,0.0
2900602787,44,1,0.02
2901350810,25,0,0.0
2902021681,238,0,0.0
2902180563,1,0,0.0
2902363247,411,3,0.01
2902416123,19,4,0.21
2903648476,3,0,0.0
2904170685,18,0,0.0
2904347577,1,1,1.0
2904771125,4,0,0.0
2904984237,1,0,0.0
2907033961,2,0,0.0
2908060397,180,4,0.02
2910002879,10,0,0.0
2910414028,5,0,0.0
2913815026,48,4,0.08
2914069420,2,0,0.0
2916099886,10,0,0.0
2917709441,60,4,0.07
2917891588,47,3,0.06
2918323283,14,0,0.0
2918446252,21,0,0.0
2921751467,197,23,0.12
2922176362,2,0,0.0
2922808511,3,0,0.0
2924590993,476,19,0.04
2924681292,15,0,0.0
2924980498,223,3,0.01
2926174355,325,2,0.01
2927283657,45,1,0.02
2930337519,18,0,0.0
2931814581,8,0,0.0
2933183607,408,6,0.01
2936772821,2,0,0.0
2936776755,14,1,0.07
2938213205,2,0,0.0
2938289429,20,1,0.05
2938426588,170,3,0.02
2938865799,55,0,0.0
2939865334,13,0,0.0
2940020577,12,1,0.08
2940796509,179,1,0.01
2941199697,4,0,0.0
2941870599,2,0,0.0
2941905455,154,1,0.01
2943662812,210,0,0.0
2944674153,437,2,0.0
2944783151,7,0,0.0
2944841969,7,2,0.29
2944920682,4,0,0.0
2945552567,6,0,0.0
2946135125,42,0,0.0
2946562097,3,0,0.0
2951233815,86,0,0.0
2952731602,4,0,0.0
2953168157,18,0,0.0
2955470260,2,0,0.0
2955536631,406,4,0.01
2956924073,42,13,0.31
2956932735,3,0,0.0
2957640407,764,6,0.01
2958339567,10,0,0.0
2959968653,805,26,0.03
2963950769,92,4,0.04
2964157371,1,0,0.0
2964866705,6,0,0.0
2965806917,3,0,0.0
2965830886,1,0,0.0
2965983269,3025,27,0.01
2965993960,9,0,0.0
2966479527,29,1,0.03
2966585597,7,0,0.0
2967706486,186,1,0.01
2968293701,208,4,0.02
2970143679,1,0,0.0
2970264443,1,0,0.0
2970399832,1,0,0.0
2970409401,113,0,0.0
2970526948,45,0,0.0
2970583827,1120,129,0.12
2971827653,133,0,0.0
2972445237,25,0,0.0
2972527643,19,0,0.0
2975101857,21,0,0.0
2975304141,1,0,0.0
2975425975,137,4,0.03
2976668837,57,7,0.12
2978748551,879,25,0.03
2980095693,2,0,0.0
2980477263,1,0,0.0
2981623365,4,0,0.0
2982371176,4,0,0.0
2983403086,52,0,0.0
2983848647,3,0,0.0
2984280624,2,0,0.0
2987149120,169,0,0.0
2990552903,146,11,0.08
2991624736,68,0,0.0
2993826587,19,2,0.11
2994450964,5,0,0.0
2996894866,88,2,0.02
2997900995,27,0,0.0
2998028452,347,3,0.01
2998408446,83,0,0.0
2998598981,9,0,0.0
2998867001,278,3,0.01
2999711530,209,15,0.07
3000301935,132,2,0.02
3001171390,206,25,0.12
3003188571,47,0,0.0
3003604678,168,2,0.01
3003765653,5,0,0.0
3006010935,13,0,0.0
3008735104,341,2,0.01
3009841611,1196,29,0.02
3010051185,73,0,0.0
3010809119,3006,187,0.06
3012379600,39,5,0.13
3012586025,1120,36,0.03
3013060804,1,1,1.0
3013214614,18,0,0.0
3016672107,19,0,0.0
3016762324,2,1,0.5
3017226379,89,4,0.04
3017744543,6,0,0.0
3019461083,21,1,0.05
3019772399,1,0,0.0
3019848291,32,0,0.0
3019888307,2,0,0.0
3020019423,26,2,0.08
3020348399,4,0,0.0
3020696477,80,0,0.0
3021115714,9,0,0.0
3021248831,69,3,0.04
3023285711,43,7,0.16
3024200068,27,0,0.0
3024602537,464,5,0.01
3024997743,5,1,0.2
3025127663,1,0,0.0
3025216371,1,0,0.0
3026279435,1,0,0.0
3026836333,1,0,0.0
3026842371,30,2,0.07
3029260842,4,2,0.5
3029631768,118,0,0.0
3030589368,5,0,0.0
3031238849,1,0,0.0
3032151706,2,0,0.0
3032767905,50,1,0.02
3032789398,4,0,0.0
3032794889,14,1,0.07
3033222682,323,1,0.0
3034964919,1,0,0.0
3037017436,29,0,0.0
3038604964,3,0,0.0
3041330121,11,1,0.09
3041525356,100,0,0.0
3042367666,2,0,0.0
3044596306,2,0,0.0
3044607579,40,3,0.08
3044943917,1,0,0.0
3045105423,1,0,0.0
3046867870,84,0,0.0
3047753081,88,1,0.01
3047811354,435,21,0.05
3047886106,4,0,0.0
3049934244,18,0,0.0
3049972011,485,54,0.11
3050530288,9,0,0.0
3050923155,6,0,0.0
3053155678,9,0,0.0
3053500970,1,0,0.0
3054097158,2,0,0.0
3054489757,2,0,0.0
3055664579,47,1,0.02
3056756169,3,0,0.0
3057061132,4,0,0.0
3059560337,1,0,0.0
3060314563,1,0,0.0
3062082700,98,1,0.01
3063044405,1026,14,0.01
3064841680,2438,448,0.18
3064873527,5,0,0.0
3065977311,1,0,0.0
3067665455,4,0,0.0
3067819997,4,0,0.0
3069260889,10,0,0.0
3069565415,13,2,0.15
3070512177,13,0,0.0
3071203660,266,10,0.04
3071976681,9,0,0.0
3073149573,1,0,0.0
3076624163,20,0,0.0
3079661339,1,0,0.0
3079971924,169,3,0.02
3080157394,89,2,0.02
3080254761,12,0,0.0
3082679801,11,1,0.09
3083438903,20,0,0.0
3084698194,9,0,0.0
3084733287,43,3,0.07
3086462313,62,0,0.0
3086930998,1488,37,0.02
3087342365,1,0,0.0
3089524283,28,1,0.04
3090601395,2121,8,0.0
3091567133,51,1,0.02
3092093607,6,0,0.0
3092243374,1,0,0.0
3092319163,2,0,0.0
3092509047,74,2,0.03
3092547670,49,4,0.08
3092775645,2003,135,0.07
3093391143,1,0,0.0
3093688247,35,1,0.03
3098638361,42,1,0.02
3102135736,3,0,0.0
3102553871,81,0,0.0
3103334110,168,0,0.0
3105890620,27,2,0.07
3106037512,729,33,0.05
3107836343,26,0,0.0
3109589427,27,2,0.07
3110079531,24,1,0.04
3111371278,26,1,0.04
3114410175,8,0,0.0
3114567915,648,4,0.01
3115504720,18,0,0.0
3115600535,2,0,0.0
3118041293,13,0,0.0
3119167223,1,1,1.0
3120440478,1,0,0.0
3120743089,4,0,0.0
3120758603,35,0,0.0
3120775190,21,0,0.0
3122047251,521,2,0.0
3123522059,7,1,0.14
3124596701,9,0,0.0
3124791694,1,0,0.0
3128625399,14,0,0.0
3130699593,13,0,0.0
3130824749,9,0,0.0
3130949152,3,1,0.33
3131012339,326,3,0.01
3131027045,282,21,0.07
3131095881,10,0,0.0
3131123891,64,0,0.0
3131169148,1,0,0.0
3131245239,146,0,0.0
3131327290,14,1,0.07
3131331021,4,0,0.0
3131628136,57,22,0.39
3131668175,416,0,0.0
3132693174,2,1,0.5
3133253909,23,0,0.0
3133465167,36,2,0.06
3133696653,163,0,0.0
3137556064,11,0,0.0
3139602101,123,5,0.04
3140305391,1,0,0.0
3140751352,153,8,0.05
3141477197,104,3,0.03
3143679621,3,0,0.0
3145295265,329,13,0.04
3148060019,2,0,0.0
3148094507,34,0,0.0
3148850697,1,0,0.0
3150876718,346,25,0.07
3156210368,2,0,0.0
3159262698,7,0,0.0
3164837717,17,0,0.0
3165329290,1,0,0.0
3167076760,13,0,0.0
3170435560,7,1,0.14
3170687577,8,0,0.0
3173726291,112,0,0.0
3179490982,46,2,0.04
3183656613,2,0,0.0
3184755779,2,0,0.0
3188670459,2,0,0.0
3191830185,12,0,0.0
3193869172,38,2,0.05
3196208987,3246,132,0.04
3200438554,2,0,0.0
3200693429,249,8,0.03
3202346627,31,0,0.0
3206901724,3,0,0.0
3213948753,7,0,0.0
3214704863,6,0,0.0
3215993830,53,1,0.02
3217621403,2,2,1.0
3217795109,45,3,0.07
3219301227,10,0,0.0
3221083803,229,0,0.0
3224060705,2,0,0.0
3224183583,2,0,0.0
3227130838,1,0,0.0
3229918189,31,0,0.0
3230727213,323,2,0.01
3231121888,410,4,0.01
3232476201,61,17,0.28
3232960859,6,0,0.0
3233181724,55,4,0.07
3234252353,164,0,0.0
3235211249,54,1,0.02
3235716239,6,0,0.0
3236026930,7,2,0.29
3236367951,21,0,0.0
3236562113,7,0,0.0
3237105453,1,0,0.0
3238311568,16,0,0.0
3238573295,2,0,0.0
3238584646,1,0,0.0
3238799285,1,0,0.0
3238967410,99,0,0.0
3240307216,1,0,0.0
3240321154,1,1,1.0
3241020861,29,0,0.0
3241933985,2,1,0.5
3242653216,33,0,0.0
3243804760,2,0,0.0
3244014999,3,1,0.33
3244691122,1586,7,0.0
3244719455,20,0,0.0
3246171935,4,0,0.0
3246174526,1,0,0.0
3246855856,488,5,0.01
3247754711,269,10,0.04
3248425379,2718,29,0.01
3253651463,2,0,0.0
3255793203,16,0,0.0
3255990275,13,0,0.0
3263260984,40,1,0.02
3264854057,5,0,0.0
3266299086,598,38,0.06
3274996023,128,1,0.01
3288408393,7,0,0.0
3289832331,148,3,0.02
3290123722,114,4,0.04
3290460535,227,0,0.0
3290481424,3,0,0.0
3291317973,129,2,0.02
3291383986,59,4,0.07
3291463478,4,0,0.0
3291664534,6,0,0.0
3293560920,8,0,0.0
3294230422,1,0,0.0
3295260948,174,4,0.02
3297083664,51,2,0.04
3297556244,466,44,0.09
3297604637,275,3,0.01
3297884399,95,2,0.02
3298475192,2,0,0.0
3299299859,428,4,0.01
3300492023,147,3,0.02
3300916486,175,14,0.08
3301699120,7,0,0.0
3302784087,1,1,1.0
3302885049,18,0,0.0
3303634804,34,0,0.0
3303889503,985,17,0.02
3304438942,50,0,0.0
3305069698,9,0,0.0
3305258476,8,0,0.0
3305911977,37,1,0.03
3310544338,8,0,0.0
3312872757,263,22,0.08
3312909003,51,1,0.02
3314828307,118,1,0.01
3317557043,6,2,0.33
3318572277,21,0,0.0
3319323340,94,0,0.0
3319474647,1,0,0.0
3321087173,42,0,0.0
3321373104,81,8,0.1
3325824243,9,0,0.0
3326360326,481,9,0.02
3326748177,2,0,0.0
3326816789,82,2,0.02
3327920074,1,0,0.0
3329677491,50,1,0.02
3329938126,110,13,0.12
3330112443,1,0,0.0
3330579502,1,0,0.0
3331415074,3023,282,0.09
3331534156,14,0,0.0
3332287960,4,0,0.0
3332670622,22,1,0.05
3333580150,3,0,0.0
3334439135,1,0,0.0
3336169040,36,1,0.03
3336614529,1,0,0.0
3337056736,65,10,0.15
3337446357,34,0,0.0
3339173278,2,0,0.0
3341571585,34,2,0.06
3343069133,2,0,0.0
3344014222,17,0,0.0
3344374420,3,0,0.0
3346093564,13,0,0.0
3346264845,11,0,0.0
3346527256,185,1,0.01
3347907779,362,17,0.05
3349872280,236,23,0.1
3350892911,2,0,0.0
3352928008,12,2,0.17
3354800471,2,0,0.0
3355867204,1695,154,0.09
3358478140,246,20,0.08
3358820254,88,0,0.0
3360268553,9,0,0.0
3362341234,1,0,0.0
3366227189,7,0,0.0
3366386087,26,0,0.0
3369070654,2,0,0.0
3373073607,238,14,0.06
3374002462,38,0,0.0
3374830853,3,1,0.33
3375327863,4,1,0.25
3376309761,370,0,0.0
3377328015,33,0,0.0
3378877889,1400,24,0.02
3383127617,121,1,0.01
3383662893,4,1,0.25
3384547109,14,0,0.0
3384912695,85,0,0.0
3385650023,15,1,0.07
3387901455,1,0,0.0
3389453007,10,0,0.0
3390661977,36,1,0.03
3392232207,3,0,0.0
3392300098,2,0,0.0
3392601431,1959,4,0.0
3394310680,17,0,0.0
3394535777,8,1,0.12
3395250089,102,0,0.0
3395301761,611,2,0.0
3395317955,4,0,0.0
3396893393,1,0,0.0
3399043474,10,0,0.0
3399967804,280,2,0.01
3401074565,36,0,0.0
3401108140,15,0,0.0
3403149039,293,3,0.01
3403266617,482,7,0.01
3403925475,15,0,0.0
3404207057,82,0,0.0
3404681830,245,2,0.01
3405556270,3,0,0.0
3406881135,399,40,0.1
3407636147,3135,146,0.05
3410036074,2,0,0.0
3410923131,1,0,0.0
3413261595,7,0,0.0
3414687311,1,0,0.0
3416217880,42,0,0.0
3418377785,11,1,0.09
3419559562,1,0,0.0
3419662145,1,0,0.0
3419921776,51,1,0.02
3420091167,1,0,0.0
3420249167,17,0,0.0
3420788211,117,2,0.02
3423728206,3,0,0.0
3426557877,52,0,0.0
3427891732,13,0,0.0
3428157767,8,0,0.0
3431207729,233,1,0.0
3431461643,1,0,0.0
3435641332,581,14,0.02
3435880491,3,0,0.0
3437935179,568,0,0.0
3437975435,4,0,0.0
3438159711,1,0,0.0
3438855610,7,0,0.0
3439067903,145,9,0.06
3450868761,917,17,0.02
3459395253,16,2,0.12
3488897477,1,0,0.0
3492763529,3,0,0.0
3497059236,69,1,0.01
3500506342,11,0,0.0
3505337776,4,0,0.0
3512016015,4,1,0.25
3515873782,425,5,0.01
3516165256,3,0,0.0
3518979617,33,0,0.0
3521820382,606,0,0.0
3522779957,53,0,0.0
3522799162,2,0,0.0
3523567703,1,0,0.0
3538564937,3,0,0.0
3541399637,6,0,0.0
3544131261,1,0,0.0
3544423343,4,0,0.0
3545683703,10,1,0.1
3549183976,2407,12,0.0
3568451716,48,0,0.0
3568660217,2,0,0.0
3575641455,12,1,0.08
3577720696,2,0,0.0
3579114375,2,0,0.0
3585364816,14,0,0.0
3586830493,25,1,0.04
3587040569,1,0,0.0
3597211515,5,1,0.2
3598224797,1,0,0.0
3599477913,10,0,0.0
3600658933,42,4,0.1
3607544535,57,0,0.0
3613035269,91,0,0.0
3623983713,67,0,0.0
3630776363,162,3,0.02
3642397696,3,0,0.0
3643995622,2,0,0.0
3646684404,1,0,0.0
3662727438,6,0,0.0
3668175016,7,0,0.0
3674253322,2,0,0.0
3674984897,20,1,0.05
3676210577,39,1,0.03
3677665282,20,3,0.15
3695251337,1,0,0.0
3696540616,58,1,0.02
3705208473,14,0,0.0
3705765382,64,4,0.06
3708278417,185,2,0.01
3727960461,36,0,0.0
3729338713,1,0,0.0
3734967381,456,24,0.05
3740822361,68,5,0.07
3747206242,33,0,0.0
3750637163,13,1,0.08
3754887796,2835,84,0.03
3760354757,33,0,0.0
3760984402,27,5,0.19
3763283116,23,0,0.0
3771617123,27,0,0.0
3785108541,1,0,0.0
3804208535,20,1,0.05
3806221216,4,0,0.0
3806711775,32,2,0.06
3816830422,1,0,0.0
3823317141,188,4,0.02
3823835956,795,7,0.01
3831681496,826,5,0.01
3832650136,8,0,0.0
3844777606,3,0,0.0
3845198602,2,0,0.0
3846866674,10,0,0.0
3852526041,369,8,0.02
3860188403,1,0,0.0
3860515817,30,0,0.0
3861256648,39,1,0.03
3883403901,2,0,0.0
3898902285,1,0,0.0
3899103197,2,0,0.0
3899491342,21,1,0.05
3904132213,1,0,0.0
3912381257,6,0,0.0
3915457463,1,0,0.0
3918353542,12,0,0.0
3919613356,10,0,0.0
3921655702,12,0,0.0
3923357841,166,7,0.04
3927818525,1,0,0.0
3931335142,4,0,0.0
3949222467,1444,52,0.04
3954212439,393,8,0.02
3959254185,264,5,0.02
3970284257,1,0,0.0
3970697176,2,2,1.0
3972620909,78,1,0.01
3982122640,50,4,0.08
3983397083,439,17,0.04
3987843927,215,1,0.0
3993374235,11,0,0.0
3996860741,61,5,0.08
3997829933,1,0,0.0
4000401628,16,1,0.06
4000659178,3152,124,0.04
4000968183,12,0,0.0
4007812109,108,0,0.0
4026454215,7,0,0.0
4027567996,11,0,0.0
4032145697,333,2,0.01
4034160208,55,0,0.0
4035153856,58,0,0.0
4044767183,3,0,0.0
4048689435,6,0,0.0
4074622101,7,0,0.0
4075055667,1,1,1.0
4075234643,21,1,0.05
4075751673,6,0,0.0
4076964561,8,0,0.0
4083561335,48,0,0.0
4083784589,19,1,0.05
4084752742,82,2,0.02
4085388616,1,0,0.0
4086025547,15,0,0.0
4090737267,1,0,0.0
4093226241,9,0,0.0
4112072242,18,2,0.11
4118023203,5,2,0.4
4119626644,31,4,0.13
4123455857,8,0,0.0
4126178422,8,0,0.0
4128949213,2,0,0.0
4134619637,3,0,0.0
4135488329,111,0,0.0
4143305891,1303,19,0.01
4148831061,126,10,0.08
4155334181,1,0,0.0
4165641459,5,0,0.0
4166105355,1,0,0.0
4171507041,515,5,0.01
4172273003,11,3,0.27
4172852729,4,1,0.25
4173939016,79,10,0.13
4181351535,1149,5,0.0
4181545282,109,4,0.04
4184344918,1,0,0.0
4185670835,412,9,0.02
4186179333,796,3,0.0
4192615635,53,0,0.0
4193441986,29,0,0.0
4205064875,9,0,0.0
4210227321,4,1,0.25
4212396863,1302,62,0.05
4216778662,1,0,0.0
4217870843,2,0,0.0
4251911434,1,0,0.0
4256096115,142,2,0.01
4258257286,1,0,0.0
4262488996,115,4,0.03
4271394737,22,0,0.0
4274437355,23,0,0.0
4301079983,15,0,0.0
4304897055,1,0,0.0
4312036155,2,0,0.0
4332001583,2,0,0.0
4332303406,328,2,0.01
4351746587,176,2,0.01
4352562075,2,0,0.0
4352634195,1,0,0.0
4352919928,1,0,0.0
4361611157,3,0,0.0
4373122157,19,3,0.16
4373345247,1,0,0.0
4374307223,1,0,0.0
4385470816,317,12,0.04
4386147797,1,0,0.0
4388099973,11,1,0.09
4389367455,7,1,0.14
4400139761,9,2,0.22
4403915297,4,0,0.0
4415267668,390,8,0.02
4417670729,2,0,0.0
4435814415,141,18,0.13
4438062615,22,0,0.0
4439629647,118,20,0.17
4460003721,273,13,0.05
4460550033,2,0,0.0
4497561041,2,0,0.0
4513095261,92,3,0.03
4529599515,1,0,0.0
4537080195,5,0,0.0
4540772127,5,0,0.0
4546964302,462,21,0.05
4549339727,6,0,0.0
4549702162,2126,12,0.01
4550971155,888,72,0.08
4556828313,7,1,0.14
4559297434,235,1,0.0
4559385197,160,13,0.08
4567589428,1,0,0.0
4569828862,47,3,0.06
4580966429,18,0,0.0
4601792596,66,2,0.03
4602302543,2,0,0.0
4610072600,4,0,0.0
4622619358,3,0,0.0
4622994927,186,0,0.0
4645791051,22,3,0.14
4646270674,594,117,0.2
4657084754,11,0,0.0
4658703077,13,0,0.0
4689685412,3,0,0.0
4691354006,78,0,0.0
4698245118,204,9,0.04
4704179107,27,0,0.0
4706261957,1,0,0.0
4714342053,3,0,0.0
4714559253,3,0,0.0
4725529583,130,0,0.0
4727477541,99,9,0.09
4728657783,1321,4,0.0
4733984476,14,1,0.07
4735264629,112,1,0.01
4736438601,48,0,0.0
4737171147,31,0,0.0
4746965061,322,1,0.0
4753632225,662,4,0.01
4754268173,4,0,0.0
4756013074,4,0,0.0
4756672276,1,0,0.0
4764390100,426,5,0.01
4766819441,4,0,0.0
4772531115,54,0,0.0
4778227997,50,0,0.0
4784292793,10,0,0.0
4788187456,10,0,0.0
4795416157,81,1,0.01
4795482594,1,0,0.0
4796529171,4,0,0.0
4797349488,193,1,0.01
4806060874,22,3,0.14
4806162441,520,4,0.01
4815877529,14,0,0.0
4816550968,91,2,0.02
4818388443,85,4,0.05
4821259187,973,14,0.01
4824964888,17,0,0.0
4827713523,4,0,0.0
4828728287,1008,83,0.08
4829149353,5,1,0.2
4829572469,1,0,0.0
4829924475,5,0,0.0
4830255927,40,1,0.02
4832103315,25,3,0.12
4832599611,8,0,0.0
4833411226,6,0,0.0
4835138910,1,0,0.0
4835326907,2,1,0.5
4835399698,102,0,0.0
4835492087,131,4,0.03
4836249305,40,1,0.02
4842044746,135,6,0.04
4842641117,15,0,0.0
4847086601,15,1,0.07
4850506125,1030,114,0.11
4851010037,3,0,0.0
4853537302,8,1,0.12
4857405855,2,0,0.0
4858701719,31,1,0.03
4860951638,202,5,0.02
4861638965,1,0,0.0
4864642349,1993,91,0.05
4866554968,263,7,0.03
4867162637,2,0,0.0
4868401276,3,0,0.0
4872792623,634,1,0.0
4873729781,473,8,0.02
4877177417,649,23,0.04
4877844147,2,0,0.0
4880759123,104,0,0.0
4889022071,1,0,0.0
4891041184,1,0,0.0
4895108319,20,0,0.0
4897280146,31,0,0.0
4899250509,4,0,0.0
4899292576,105,8,0.08
4899351441,2,0,0.0
4900934027,39,0,0.0
4902680063,44,0,0.0
4905343859,1253,3,0.0
4908932475,202,3,0.01
4908984388,32,1,0.03
4909316861,5,0,0.0
4918642241,448,11,0.02
4924601987,36,4,0.11
4925702703,193,16,0.08
4927436141,7,0,0.0
4927548623,155,1,0.01
4928561783,9,1,0.11
700404797208403968,18,1,0.06
700734162085347329,14,0,0.0
701003916574588928,9,0,0.0
701121338153504768,216,26,0.12
701725346438184960,6,0,0.0
701888598698762240,14,0,0.0
702155746792837121,35,3,0.09
702567970585878528,32,2,0.06
702905583414939649,39,1,0.03
703283327038562305,12,0,0.0
703574390521339904,175,4,0.02
703589453512712192,1096,8,0.01
703602985436377088,27,0,0.0
704035843921604608,2,0,0.0
704210881798914048,3,0,0.0
704258445365616640,171,1,0.01
704600441875775489,1,0,0.0
704932830644670466,15,3,0.2
705470641277894656,27,0,0.0
705480766181007360,2973,103,0.03
706103743364927488,127,0,0.0
706112089660780544,53,2,0.04
706586817190092800,1,0,0.0
706764917525889024,52,0,0.0
706793705131393024,1,0,0.0
707143175832518656,321,6,0.02
707225160902909956,6,0,0.0
707304220014333955,1,0,0.0
707521769381498880,12,0,0.0
707666917302132736,792,22,0.03
707667932512436225,3,0,0.0
707833651040538629,13,1,0.08
707867963186126848,51,0,0.0
707879598856531968,26,0,0.0
708269484201676800,19,0,0.0
708421742285430785,170,0,0.0
708632537141223424,5,0,0.0
708715405364301824,1353,76,0.06
709038875138768897,21,0,0.0
709123566923546628,11,0,0.0
709393304958476289,1184,469,0.4
709407163005976577,15,2,0.13
709800552415285248,4,1,0.25
710186818696814592,2140,4,0.0
711322871235272705,5,0,0.0
711420595460767745,333,42,0.13
711523474720821249,352,6,0.02
711981978300452864,4,0,0.0
712225263078268928,36,2,0.06
712237908070154240,1468,128,0.09
712247657520111616,2495,59,0.02
712279458519105537,5,0,0.0
712285233073229824,61,0,0.0
712689122285060096,7,0,0.0
712731181721190404,45,1,0.02
712761081740046336,4,0,0.0
713121281412042752,28,0,0.0
713421398258089984,1,0,0.0
714196557533483012,1,0,0.0
714227107753230336,11,1,0.09
714420688271052800,2,0,0.0
714806279475212288,2,0,0.0
715103017901682688,1,0,0.0
715150850868580352,132,0,0.0
715958557540278272,19,0,0.0
715986418510794753,51,0,0.0
716229349083594752,37,0,0.0
716506766243184641,5,0,0.0
716608697934462976,11,0,0.0
716680481853583360,1,0,0.0
716891814284894208,46,2,0.04
716929971864936449,51,0,0.0
716983872748142592,103,2,0.02
717062394200133632,31,0,0.0
717116211864186880,94,2,0.02
717259085360533504,7,0,0.0
717406677541199872,178,7,0.04
717454246027923456,56,0,0.0
717692734614667264,34,0,0.0
718108909202968577,1,0,0.0
719471528090292224,13,0,0.0
719493412517507072,316,20,0.06
719581631577726980,64,1,0.02
719597795829800960,430,3,0.01
720330619339743234,55,2,0.04
720514685565583360,386,5,0.01
720650488237178880,833,76,0.09
720679769814278144,9,1,0.11
721001553130295296,142,27,0.19
721747525590523904,5,0,0.0
721800078554476545,1,1,1.0
722020275555069952,9,0,0.0
722338235066806273,9,0,0.0
722391917426798592,54,0,0.0
722746079511490560,1293,7,0.01
723052759105318912,1,0,0.0
723074351684268032,82,8,0.1
723227992143630336,9,0,0.0
723791633347653632,1,0,0.0
723874138490810368,32,0,0.0
723910423788003328,9,1,0.11
724255540763873280,2,0,0.0
724274492210593792,3,0,0.0
724347373363843072,54,0,0.0
724374235699924992,1,0,0.0
724586746529366016,2,0,0.0
724884366619463680,2,0,0.0
725003660086927360,11,0,0.0
725400016702066688,1,0,0.0
725576190648553473,167,8,0.05
725611764658900992,4,0,0.0
725656339683368960,5,0,0.0
725685591904522240,15,0,0.0
725767053907496961,165,1,0.01
725944230091182081,2999,111,0.04
726856531149475840,8,0,0.0
727635205905854465,83,1,0.01
727858337195429888,36,0,0.0
727984234229534720,1,0,0.0
728287365802905601,321,2,0.01
728304710927712256,204,9,0.04
728479531976273920,1,0,0.0
728501877831290884,125,7,0.06
728544613947019264,106,2,0.02
728588075555794944,1,0,0.0
729272319089246208,60,0,0.0
729330065721446402,71,0,0.0
729634000801832961,1,0,0.0
729733608114692098,1,0,0.0
729892062628302849,2,0,0.0
729939045606957057,79,7,0.09
730055681311703040,1,0,0.0
730349567670112257,1,0,0.0
730500957092626432,52,7,0.13
730846242985639936,2,0,0.0
